district,Location,full_Location,lon,lat,candidate,votes,party,Rank
074 Oakville,1320 Cornwall Road,1320 Cornwall Road; Oakville; Ontario; Canada,-79.66387767982414,43.47356634415392,GPO,153,GPO,4.0
074 Oakville,EASTVIEW PUBLIC SCHOOL,EASTVIEW PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.70952465379693,43.401299550000005,PCP,278,PCP,2.0
074 Oakville,EMPORIUM AT JOSHUA CREEK - 2470,EMPORIUM AT JOSHUA CREEK - 2470; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,23,PCP,1.0
074 Oakville,EMPORIUM AT JOSHUA CREEK - 2480,EMPORIUM AT JOSHUA CREEK - 2480; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,96,PCP,1.0
074 Oakville,ENNISCLARE ON THE LAKE CONDOS - 2170,ENNISCLARE ON THE LAKE CONDOS - 2170; Oakville; Ontario; Canada,-79.772399,43.435567,PCP,87,PCP,1.0
074 Oakville,ENNISCLARE ON THE LAKE CONDOS - 2180,ENNISCLARE ON THE LAKE CONDOS - 2180; Oakville; Ontario; Canada,-79.772399,43.435567,PCP,78,PCP,2.0
074 Oakville,ENNISCLARE ON THE LAKE CONDOS - 2185,ENNISCLARE ON THE LAKE CONDOS - 2185; Oakville; Ontario; Canada,-79.772399,43.435567,PCP,98,PCP,2.0
074 Oakville,FALGARWOOD PUBLIC SCHOOL,FALGARWOOD PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.6835436347589,43.47932335,PCP,253,PCP,2.0
074 Oakville,GLADYS SPEERS PUBLIC  SCHOOL,GLADYS SPEERS PUBLIC  SCHOOL; Oakville; Ontario; Canada,-79.71501894489623,43.4098266,PCP,339,PCP,1.0
074 Oakville,GLEN ABBEY COMMUNITY CENTRE,GLEN ABBEY COMMUNITY CENTRE; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,369,PCP,1.0
074 Oakville,GLEN ABBEY UNITED CHURCH,GLEN ABBEY UNITED CHURCH; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,292,PCP,1.0
074 Oakville,GLEN OAKS CO-OP,GLEN OAKS CO-OP; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,18,PCP,2.0
074 Oakville,GRACE LUTHERAN CHURCH,GRACE LUTHERAN CHURCH; Oakville; Ontario; Canada,-79.67597151791895,43.45442245,PCP,75,PCP,1.0
074 Oakville,HERITAGE GLEN PUBLIC SCHOOL,HERITAGE GLEN PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.74220870556996,43.4315635,PCP,526,PCP,1.0
074 Oakville,HOLY FAMILY C.E.S.,HOLY FAMILY C.E.S.; Oakville; Ontario; Canada,-79.687715,43.481911,PCP,321,PCP,1.0
074 Oakville,IROQUOIS RIDGE COMMUNITY CENTRE,IROQUOIS RIDGE COMMUNITY CENTRE; Oakville; Ontario; Canada,-79.70120718704354,43.48810695,PCP,409,PCP,1.0
074 Oakville,IROQUOIS RIDGE HIGH SCHOOL,IROQUOIS RIDGE HIGH SCHOOL; Oakville; Ontario; Canada,-79.69884236736546,43.4893703,PCP,271,PCP,1.0
074 Oakville,JAMES W. HILL P.S.,JAMES W. HILL P.S.; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,549,PCP,1.0
074 Oakville,JEAN AND HOWARD CAINE APARTMENTS,JEAN AND HOWARD CAINE APARTMENTS; Oakville; Ontario; Canada,-79.66618102870184,43.44678095,PCP,26,PCP,1.0
074 Oakville,JOHN R. RHODES RESIDENCE,JOHN R. RHODES RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,33,PCP,2.0
074 Oakville,JOSHUA CREEK PUBLIC SCHOOL,JOSHUA CREEK PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.69758034210341,43.49926335,PCP,714,PCP,1.0
074 Oakville,JOSHUA'S CREEK ARENA,JOSHUA'S CREEK ARENA; Oakville; Ontario; Canada,-79.681013,43.495225,PCP,264,PCP,1.0
074 Oakville,MAPLE GROVE P.S.,MAPLE GROVE P.S.; Oakville; Ontario; Canada,-79.651298,43.473282,PCP,304,PCP,1.0
074 Oakville,MUNN'S PUBLIC SCHOOL,MUNN'S PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.7091849054978,43.46604715,PCP,195,PCP,1.0
074 Oakville,NEW CENTRAL PUBLIC SCHOOL,NEW CENTRAL PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.66154811735981,43.45393225,PCP,319,PCP,1.0
074 Oakville,OAKRIDGE HEIGHTS CONDOMINIUM - 60,OAKRIDGE HEIGHTS CONDOMINIUM - 60; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,35,PCP,1.0
074 Oakville,OAKRIDGE HEIGHTS CONDOMINUIM - 40,OAKRIDGE HEIGHTS CONDOMINUIM - 40; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,28,PCP,2.0
074 Oakville,OAKRIDGE HEIGHTS CONDOMINUIM - 50,OAKRIDGE HEIGHTS CONDOMINUIM - 50; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,30,PCP,2.0
074 Oakville,OAKVILLE SENIOR CITIZENS RESIDENCE,OAKVILLE SENIOR CITIZENS RESIDENCE; Oakville; Ontario; Canada,-79.682093,43.455214,PCP,55,PCP,1.0
074 Oakville,OAKVILLE TOWN HALL,OAKVILLE TOWN HALL; Oakville; Ontario; Canada,-79.68764906171216,43.46734365,PCP,2264,PCP,1.0
074 Oakville,OAKVILLE TRAFALGAR COMMUNITY CENTRE,OAKVILLE TRAFALGAR COMMUNITY CENTRE; Oakville; Ontario; Canada,-79.67374926570358,43.45346475,PCP,1793,PCP,1.0
074 Oakville,OAKVILLE TRAFALGAR HIGH SCHOOL,OAKVILLE TRAFALGAR HIGH SCHOOL; Oakville; Ontario; Canada,-79.6535531581614,43.4720987,PCP,434,PCP,1.0
074 Oakville,OAKWOOD PUBLIC SCHOOL,OAKWOOD PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.68357399951097,43.44741325,PCP,180,PCP,2.0
074 Oakville,PILGRIM WOOD PUBLIC SCHOOL,PILGRIM WOOD PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.72847925335698,43.434772800000005,PCP,521,PCP,1.0
074 Oakville,QUEEN'S AVENUE RETIREMENT RESIDENCE,QUEEN'S AVENUE RETIREMENT RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,22,PCP,1.0
074 Oakville,RAIN & SENSES - 55 & 65 SPEERS,RAIN & SENSES - 55 & 65 SPEERS; Oakville; Ontario; Canada,-79.6867138,43.4473568,PCP,69,PCP,2.0
074 Oakville,REVERA CHURCHILL PLACE,REVERA CHURCHILL PLACE; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,0,PCP,1.0
074 Oakville,ROEDEAN CO-OPERATIVE HOMES,ROEDEAN CO-OPERATIVE HOMES; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,39,PCP,1.0
074 Oakville,ROYAL CANADIAN LEGION BRANCH 486,ROYAL CANADIAN LEGION BRANCH 486; Oakville; Ontario; Canada,-79.709398,43.467264,PCP,312,PCP,1.0
074 Oakville,SHERIDAN PUBLIC SCHOOL,SHERIDAN PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.68993425311018,43.48170055,PCP,285,PCP,1.0
074 Oakville,SIR JOHN COLBORNE REC. CENTRE FOR SNR.,SIR JOHN COLBORNE REC. CENTRE FOR SNR.; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,423,PCP,1.0
074 Oakville,SIR RICHARD TOWERS,SIR RICHARD TOWERS; Oakville; Ontario; Canada,-79.696777,43.405214,PCP,49,PCP,1.0
074 Oakville,SOVEREIGN I,SOVEREIGN I; Oakville; Ontario; Canada,-79.708004,43.400241,PCP,38,PCP,1.0
074 Oakville,SOVEREIGN II,SOVEREIGN II; Oakville; Ontario; Canada,-79.708004,43.400241,PCP,27,PCP,1.0
074 Oakville,ST. BERNADETTE C.E.S.,ST. BERNADETTE C.E.S.; Oakville; Ontario; Canada,-79.737916,43.429593,PCP,367,PCP,1.0
074 Oakville,ST. CUTHBERT'S ANGLICAN CHURCH,ST. CUTHBERT'S ANGLICAN CHURCH; Oakville; Ontario; Canada,-79.6494862,43.4727825,PCP,327,PCP,1.0
074 Oakville,ST. DOMINIC CATHOLIC ELEMENTARY SCHOOL,ST. DOMINIC CATHOLIC ELEMENTARY SCHOOL; Oakville; Ontario; Canada,-79.71949684972499,43.400545300000005,PCP,482,PCP,1.0
074 Oakville,ST. DOMINIC PARISH,ST. DOMINIC PARISH; Oakville; Ontario; Canada,-79.718803,43.399677,PCP,678,PCP,1.0
074 Oakville,ST. JUDE'S ANGLICAN CHURCH,ST. JUDE'S ANGLICAN CHURCH; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,255,PCP,1.0
074 Oakville,ST. MARGUERITE D'YOUVILLE SCHOOL,ST. MARGUERITE D'YOUVILLE SCHOOL; Oakville; Ontario; Canada,-79.678184,43.434807,PCP,309,PCP,1.0
074 Oakville,ST. MATTHEW C.E.S.,ST. MATTHEW C.E.S.; Oakville; Ontario; Canada,-79.716585,43.440019,PCP,333,PCP,1.0
074 Oakville,ST. NICHOLAS C.E.S.,ST. NICHOLAS C.E.S.; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,285,PCP,1.0
074 Oakville,ST. VINCENT CATHOLIC ELEMENTARY SCHOOL,ST. VINCENT CATHOLIC ELEMENTARY SCHOOL; Oakville; Ontario; Canada,-79.65615704326345,43.465538,PCP,301,PCP,1.0
074 Oakville,SUNNINGDALE PUBLIC SCHOOL,SUNNINGDALE PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.71220403770484,43.45867605,PCP,402,PCP,1.0
074 Oakville,SUNRISE SENIOR LIVING OAKVILLE,SUNRISE SENIOR LIVING OAKVILLE; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,0,PCP,1.0
074 Oakville,T.A. BLAKELOCK HIGH SCHOOL,T.A. BLAKELOCK HIGH SCHOOL; Oakville; Ontario; Canada,-79.693725,43.419397,PCP,278,PCP,1.0
074 Oakville,THE KENSINGTON RETIREMENT RESIDENCE,THE KENSINGTON RETIREMENT RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,24,PCP,1.0
074 Oakville,THE LIGHTHOUSE CONDOS,THE LIGHTHOUSE CONDOS; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,38,PCP,1.0
074 Oakville,THE OAKS HALTON C.C #61,THE OAKS HALTON C.C #61; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,72,PCP,1.0
074 Oakville,THE SHORES CONDOS HSCC 612,THE SHORES CONDOS HSCC 612; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,82,PCP,1.0
074 Oakville,TRAFALGAR LODGE RETIREMENT RESIDENCE,TRAFALGAR LODGE RETIREMENT RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,23,PCP,1.0
074 Oakville,VISTAMERE RETIREMENT RESIDENCE,VISTAMERE RETIREMENT RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,0,PCP,1.0
074 Oakville,W.H. MORDEN PUBLIC SCHOOL,W.H. MORDEN PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.6865214570808,43.4338352,PCP,303,PCP,1.0
074 Oakville,WALTON MEMORIAL UNITED CHURCH,WALTON MEMORIAL UNITED CHURCH; Oakville; Ontario; Canada,-79.71326662050407,43.39344765,PCP,486,PCP,1.0
074 Oakville,WHITE OAKS SECONDARY SCHOOL,WHITE OAKS SECONDARY SCHOOL; Oakville; Ontario; Canada,-79.70220537159366,43.461924100000005,PCP,268,PCP,2.0
074 Oakville,WYNDHAM MANOR,WYNDHAM MANOR; Oakville; Ontario; Canada,-79.67170019236333,43.4526489,PCP,13,PCP,1.0
074 Oakville,Ã.Ã.C. SAINTE-MARIE,Ã.Ã.C. SAINTE-MARIE; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,268,PCP,2.0
074 Oakville,ÃCOLE PINE GROVE PUBLIC SCHOOL,ÃCOLE PINE GROVE PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.666672,43.447436,PCP,315,PCP,1.0
074 Oakville,1320 Cornwall Road,1320 Cornwall Road; Oakville; Ontario; Canada,-79.66387767982414,43.47356634415392,Total,3703,,
074 Oakville,ABBEY LANE ELEMENTARY SCHOOL,ABBEY LANE ELEMENTARY SCHOOL; Oakville; Ontario; Canada,-79.666672,43.447436,Total,828,,
074 Oakville,AMICA BRONTE HARBOUR,AMICA BRONTE HARBOUR; Oakville; Ontario; Canada,-79.703214,43.395417,Total,89,,
074 Oakville,BIRCH GLEN CO-OP,BIRCH GLEN CO-OP; Oakville; Ontario; Canada,-79.666672,43.447436,Total,63,,
074 Oakville,BRONTE HARBOUR CLUB,BRONTE HARBOUR CLUB; Oakville; Ontario; Canada,-79.71416021502537,43.39340145,Total,174,,
074 Oakville,BROOKDALE PUBLIC SCHOOL,BROOKDALE PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.70366861460869,43.42462205,Total,567,,
074 Oakville,CENTRAL WEST SPECIALIZED DEV. SERVICES,CENTRAL WEST SPECIALIZED DEV. SERVICES; Oakville; Ontario; Canada,-79.67795,43.442657,Total,879,,
074 Oakville,DELMANOR GLEN ABBEY,DELMANOR GLEN ABBEY; Oakville; Ontario; Canada,-79.729894,43.43456,Total,60,,
074 Oakville,EASTVIEW PUBLIC SCHOOL,EASTVIEW PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.70952465379693,43.401299550000005,Total,667,,
074 Oakville,EMPORIUM AT JOSHUA CREEK - 2470,EMPORIUM AT JOSHUA CREEK - 2470; Oakville; Ontario; Canada,-79.666672,43.447436,Total,37,,
074 Oakville,EMPORIUM AT JOSHUA CREEK - 2480,EMPORIUM AT JOSHUA CREEK - 2480; Oakville; Ontario; Canada,-79.666672,43.447436,Total,184,,
074 Oakville,ENNISCLARE ON THE LAKE CONDOS - 2170,ENNISCLARE ON THE LAKE CONDOS - 2170; Oakville; Ontario; Canada,-79.772399,43.435567,Total,168,,
074 Oakville,ENNISCLARE ON THE LAKE CONDOS - 2180,ENNISCLARE ON THE LAKE CONDOS - 2180; Oakville; Ontario; Canada,-79.772399,43.435567,Total,173,,
074 Oakville,ENNISCLARE ON THE LAKE CONDOS - 2185,ENNISCLARE ON THE LAKE CONDOS - 2185; Oakville; Ontario; Canada,-79.772399,43.435567,Total,254,,
074 Oakville,FALGARWOOD PUBLIC SCHOOL,FALGARWOOD PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.6835436347589,43.47932335,Total,668,,
074 Oakville,GLADYS SPEERS PUBLIC  SCHOOL,GLADYS SPEERS PUBLIC  SCHOOL; Oakville; Ontario; Canada,-79.71501894489623,43.4098266,Total,686,,
074 Oakville,GLEN ABBEY COMMUNITY CENTRE,GLEN ABBEY COMMUNITY CENTRE; Oakville; Ontario; Canada,-79.666672,43.447436,Total,823,,
074 Oakville,GLEN ABBEY UNITED CHURCH,GLEN ABBEY UNITED CHURCH; Oakville; Ontario; Canada,-79.666672,43.447436,Total,640,,
074 Oakville,GLEN OAKS CO-OP,GLEN OAKS CO-OP; Oakville; Ontario; Canada,-79.666672,43.447436,Total,63,,
074 Oakville,GRACE LUTHERAN CHURCH,GRACE LUTHERAN CHURCH; Oakville; Ontario; Canada,-79.67597151791895,43.45442245,Total,141,,
074 Oakville,HERITAGE GLEN PUBLIC SCHOOL,HERITAGE GLEN PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.74220870556996,43.4315635,Total,1060,,
074 Oakville,HOLY FAMILY C.E.S.,HOLY FAMILY C.E.S.; Oakville; Ontario; Canada,-79.687715,43.481911,Total,668,,
074 Oakville,IROQUOIS RIDGE COMMUNITY CENTRE,IROQUOIS RIDGE COMMUNITY CENTRE; Oakville; Ontario; Canada,-79.70120718704354,43.48810695,Total,807,,
074 Oakville,IROQUOIS RIDGE HIGH SCHOOL,IROQUOIS RIDGE HIGH SCHOOL; Oakville; Ontario; Canada,-79.69884236736546,43.4893703,Total,566,,
074 Oakville,JAMES W. HILL P.S.,JAMES W. HILL P.S.; Oakville; Ontario; Canada,-79.666672,43.447436,Total,1221,,
074 Oakville,JEAN AND HOWARD CAINE APARTMENTS,JEAN AND HOWARD CAINE APARTMENTS; Oakville; Ontario; Canada,-79.66618102870184,43.44678095,Total,68,,
074 Oakville,JOHN R. RHODES RESIDENCE,JOHN R. RHODES RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,Total,113,,
074 Oakville,JOSHUA CREEK PUBLIC SCHOOL,JOSHUA CREEK PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.69758034210341,43.49926335,Total,1184,,
074 Oakville,JOSHUA'S CREEK ARENA,JOSHUA'S CREEK ARENA; Oakville; Ontario; Canada,-79.681013,43.495225,Total,570,,
074 Oakville,MAPLE GROVE P.S.,MAPLE GROVE P.S.; Oakville; Ontario; Canada,-79.651298,43.473282,Total,634,,
074 Oakville,MUNN'S PUBLIC SCHOOL,MUNN'S PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.7091849054978,43.46604715,Total,514,,
074 Oakville,NEW CENTRAL PUBLIC SCHOOL,NEW CENTRAL PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.66154811735981,43.45393225,Total,606,,
074 Oakville,OAKRIDGE HEIGHTS CONDOMINIUM - 60,OAKRIDGE HEIGHTS CONDOMINIUM - 60; Oakville; Ontario; Canada,-79.666672,43.447436,Total,68,,
074 Oakville,OAKRIDGE HEIGHTS CONDOMINUIM - 40,OAKRIDGE HEIGHTS CONDOMINUIM - 40; Oakville; Ontario; Canada,-79.666672,43.447436,Total,75,,
074 Oakville,OAKRIDGE HEIGHTS CONDOMINUIM - 50,OAKRIDGE HEIGHTS CONDOMINUIM - 50; Oakville; Ontario; Canada,-79.666672,43.447436,Total,80,,
074 Oakville,OAKVILLE SENIOR CITIZENS RESIDENCE,OAKVILLE SENIOR CITIZENS RESIDENCE; Oakville; Ontario; Canada,-79.682093,43.455214,Total,126,,
074 Oakville,OAKVILLE TOWN HALL,OAKVILLE TOWN HALL; Oakville; Ontario; Canada,-79.68764906171216,43.46734365,Total,5275,,
074 Oakville,OAKVILLE TRAFALGAR COMMUNITY CENTRE,OAKVILLE TRAFALGAR COMMUNITY CENTRE; Oakville; Ontario; Canada,-79.67374926570358,43.45346475,Total,4008,,
074 Oakville,OAKVILLE TRAFALGAR HIGH SCHOOL,OAKVILLE TRAFALGAR HIGH SCHOOL; Oakville; Ontario; Canada,-79.6535531581614,43.4720987,Total,822,,
074 Oakville,OAKWOOD PUBLIC SCHOOL,OAKWOOD PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.68357399951097,43.44741325,Total,566,,
074 Oakville,PILGRIM WOOD PUBLIC SCHOOL,PILGRIM WOOD PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.72847925335698,43.434772800000005,Total,1085,,
074 Oakville,QUEEN'S AVENUE RETIREMENT RESIDENCE,QUEEN'S AVENUE RETIREMENT RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,Total,57,,
074 Oakville,RAIN & SENSES - 55 & 65 SPEERS,RAIN & SENSES - 55 & 65 SPEERS; Oakville; Ontario; Canada,-79.6867138,43.4473568,Total,186,,
074 Oakville,REVERA CHURCHILL PLACE,REVERA CHURCHILL PLACE; Oakville; Ontario; Canada,-79.666672,43.447436,Total,0,,
074 Oakville,ROEDEAN CO-OPERATIVE HOMES,ROEDEAN CO-OPERATIVE HOMES; Oakville; Ontario; Canada,-79.666672,43.447436,Total,81,,
074 Oakville,ROYAL CANADIAN LEGION BRANCH 486,ROYAL CANADIAN LEGION BRANCH 486; Oakville; Ontario; Canada,-79.709398,43.467264,Total,697,,
074 Oakville,SHERIDAN PUBLIC SCHOOL,SHERIDAN PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.68993425311018,43.48170055,Total,669,,
074 Oakville,SIR JOHN COLBORNE REC. CENTRE FOR SNR.,SIR JOHN COLBORNE REC. CENTRE FOR SNR.; Oakville; Ontario; Canada,-79.666672,43.447436,Total,918,,
074 Oakville,SIR RICHARD TOWERS,SIR RICHARD TOWERS; Oakville; Ontario; Canada,-79.696777,43.405214,Total,95,,
074 Oakville,SOVEREIGN I,SOVEREIGN I; Oakville; Ontario; Canada,-79.708004,43.400241,Total,69,,
074 Oakville,SOVEREIGN II,SOVEREIGN II; Oakville; Ontario; Canada,-79.708004,43.400241,Total,67,,
074 Oakville,ST. BERNADETTE C.E.S.,ST. BERNADETTE C.E.S.; Oakville; Ontario; Canada,-79.737916,43.429593,Total,779,,
074 Oakville,ST. CUTHBERT'S ANGLICAN CHURCH,ST. CUTHBERT'S ANGLICAN CHURCH; Oakville; Ontario; Canada,-79.6494862,43.4727825,Total,650,,
074 Oakville,ST. DOMINIC CATHOLIC ELEMENTARY SCHOOL,ST. DOMINIC CATHOLIC ELEMENTARY SCHOOL; Oakville; Ontario; Canada,-79.71949684972499,43.400545300000005,Total,1121,,
074 Oakville,ST. DOMINIC PARISH,ST. DOMINIC PARISH; Oakville; Ontario; Canada,-79.718803,43.399677,Total,1347,,
074 Oakville,ST. JUDE'S ANGLICAN CHURCH,ST. JUDE'S ANGLICAN CHURCH; Oakville; Ontario; Canada,-79.666672,43.447436,Total,570,,
074 Oakville,ST. MARGUERITE D'YOUVILLE SCHOOL,ST. MARGUERITE D'YOUVILLE SCHOOL; Oakville; Ontario; Canada,-79.678184,43.434807,Total,508,,
074 Oakville,ST. MATTHEW C.E.S.,ST. MATTHEW C.E.S.; Oakville; Ontario; Canada,-79.716585,43.440019,Total,749,,
074 Oakville,ST. NICHOLAS C.E.S.,ST. NICHOLAS C.E.S.; Oakville; Ontario; Canada,-79.666672,43.447436,Total,496,,
074 Oakville,ST. VINCENT CATHOLIC ELEMENTARY SCHOOL,ST. VINCENT CATHOLIC ELEMENTARY SCHOOL; Oakville; Ontario; Canada,-79.65615704326345,43.465538,Total,612,,
074 Oakville,SUNNINGDALE PUBLIC SCHOOL,SUNNINGDALE PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.71220403770484,43.45867605,Total,998,,
074 Oakville,SUNRISE SENIOR LIVING OAKVILLE,SUNRISE SENIOR LIVING OAKVILLE; Oakville; Ontario; Canada,-79.666672,43.447436,Total,0,,
074 Oakville,T.A. BLAKELOCK HIGH SCHOOL,T.A. BLAKELOCK HIGH SCHOOL; Oakville; Ontario; Canada,-79.693725,43.419397,Total,584,,
074 Oakville,THE KENSINGTON RETIREMENT RESIDENCE,THE KENSINGTON RETIREMENT RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,Total,43,,
074 Oakville,THE LIGHTHOUSE CONDOS,THE LIGHTHOUSE CONDOS; Oakville; Ontario; Canada,-79.666672,43.447436,Total,99,,
074 Oakville,THE OAKS HALTON C.C #61,THE OAKS HALTON C.C #61; Oakville; Ontario; Canada,-79.666672,43.447436,Total,158,,
074 Oakville,THE SHORES CONDOS HSCC 612,THE SHORES CONDOS HSCC 612; Oakville; Ontario; Canada,-79.666672,43.447436,Total,153,,
074 Oakville,TRAFALGAR LODGE RETIREMENT RESIDENCE,TRAFALGAR LODGE RETIREMENT RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,Total,43,,
074 Oakville,VISTAMERE RETIREMENT RESIDENCE,VISTAMERE RETIREMENT RESIDENCE; Oakville; Ontario; Canada,-79.666672,43.447436,Total,0,,
074 Oakville,W.H. MORDEN PUBLIC SCHOOL,W.H. MORDEN PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.6865214570808,43.4338352,Total,615,,
074 Oakville,WALTON MEMORIAL UNITED CHURCH,WALTON MEMORIAL UNITED CHURCH; Oakville; Ontario; Canada,-79.71326662050407,43.39344765,Total,1127,,
074 Oakville,WHITE OAKS SECONDARY SCHOOL,WHITE OAKS SECONDARY SCHOOL; Oakville; Ontario; Canada,-79.70220537159366,43.461924100000005,Total,746,,
074 Oakville,WYNDHAM MANOR,WYNDHAM MANOR; Oakville; Ontario; Canada,-79.67170019236333,43.4526489,Total,31,,
074 Oakville,Ã.Ã.C. SAINTE-MARIE,Ã.Ã.C. SAINTE-MARIE; Oakville; Ontario; Canada,-79.666672,43.447436,Total,713,,
074 Oakville,ÃCOLE PINE GROVE PUBLIC SCHOOL,ÃCOLE PINE GROVE PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.666672,43.447436,Total,605,,
074 Oakville,1320 Cornwall Road,1320 Cornwall Road; Oakville; Ontario; Canada,-79.66387767982414,43.47356634415392,Others,488,,
074 Oakville,ABBEY LANE ELEMENTARY SCHOOL,ABBEY LANE ELEMENTARY SCHOOL; Oakville; Ontario; Canada,-79.666672,43.447436,Others,150,,
074 Oakville,AMICA BRONTE HARBOUR,AMICA BRONTE HARBOUR; Oakville; Ontario; Canada,-79.703214,43.395417,Others,17,,
074 Oakville,BIRCH GLEN CO-OP,BIRCH GLEN CO-OP; Oakville; Ontario; Canada,-79.666672,43.447436,Others,32,,
074 Oakville,BRONTE HARBOUR CLUB,BRONTE HARBOUR CLUB; Oakville; Ontario; Canada,-79.71416021502537,43.39340145,Others,44,,
074 Oakville,BROOKDALE PUBLIC SCHOOL,BROOKDALE PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.70366861460869,43.42462205,Others,112,,
074 Oakville,CENTRAL WEST SPECIALIZED DEV. SERVICES,CENTRAL WEST SPECIALIZED DEV. SERVICES; Oakville; Ontario; Canada,-79.67795,43.442657,Others,197,,
074 Oakville,DELMANOR GLEN ABBEY,DELMANOR GLEN ABBEY; Oakville; Ontario; Canada,-79.729894,43.43456,Others,17,,
074 Oakville,EASTVIEW PUBLIC SCHOOL,EASTVIEW PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.70952465379693,43.401299550000005,Others,99,,
074 Oakville,EMPORIUM AT JOSHUA CREEK - 2470,EMPORIUM AT JOSHUA CREEK - 2470; Oakville; Ontario; Canada,-79.666672,43.447436,Others,5,,
074 Oakville,EMPORIUM AT JOSHUA CREEK - 2480,EMPORIUM AT JOSHUA CREEK - 2480; Oakville; Ontario; Canada,-79.666672,43.447436,Others,39,,
074 Oakville,ENNISCLARE ON THE LAKE CONDOS - 2170,ENNISCLARE ON THE LAKE CONDOS - 2170; Oakville; Ontario; Canada,-79.772399,43.435567,Others,23,,
074 Oakville,ENNISCLARE ON THE LAKE CONDOS - 2180,ENNISCLARE ON THE LAKE CONDOS - 2180; Oakville; Ontario; Canada,-79.772399,43.435567,Others,16,,
074 Oakville,ENNISCLARE ON THE LAKE CONDOS - 2185,ENNISCLARE ON THE LAKE CONDOS - 2185; Oakville; Ontario; Canada,-79.772399,43.435567,Others,36,,
074 Oakville,FALGARWOOD PUBLIC SCHOOL,FALGARWOOD PUBLIC SCHOOL; Oakville; Ontario; Canada,-79.6835436347589,43.47932335,Others,153,,
074 Oakville,GLADYS SPEERS PUBLIC  SCHOOL,GLADYS SPEERS PUBLIC  SCHOOL; Oakville; Ontario; Canada,-79.71501894489623,43.4098266,Others,114,,
074 Oakville,GLEN ABBEY COMMUNITY CENTRE,GLEN ABBEY COMMUNITY CENTRE; Oakville; Ontario; Canada,-79.666672,43.447436,Others,141,,
074 Oakville,GLEN ABBEY UNITED CHURCH,GLEN ABBEY UNITED CHURCH; Oakville; Ontario; Canada,-79.666672,43.447436,Others,108,,
074 Oakville,GLEN OAKS CO-OP,GLEN OAKS CO-OP; Oakville; Ontario; Canada,-79.666672,43.447436,Others,17,,
074 Oakville,GRACE LUTHERAN CHURCH,GRACE LUTHERAN CHURCH; Oakville; Ontario; Canada,-79.67597151791895,43.45442245,Others,17,,
